회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),연구개발비(IFRS)(천원),매출액(수익)(요약)(IFRS연결)(백만원),연구개발비(IFRS연결)(천원)
(주)시노펙스,025320,2019/12,97575,4335507,217056,4883972
(주)시노펙스,025320,2020/12,84152,4280750,215486,4560979
(주)시노펙스,025320,2021/12,103780,4406899,231510,4461603
(주)시노펙스그린테크,037320,2011/12,50297,98338,55411,98338
(주)시스웍,269620,2016/12,24178,946538,24294,946538
(주)시스웍,269620,2017/12,30441,724249,31382,724249
(주)시스웍,269620,2018/12,20630,835269,22372,835269
(주)시스웍,269620,2019/12,13481,987780,14880,987780
(주)시스웍,269620,2020/12,18772,1161760,19600,1161760
(주)시스웍,269620,2021/12,17195,1196290,17756,1196290
(주)시큐브,131090,2011/12,17653,1417822,,
(주)시큐브,131090,2012/12,20470,1584411,,
(주)시큐브,131090,2013/12,17469,2492789,,
(주)시큐브,131090,2014/12,15925,3257610,,
(주)시큐브,131090,2015/12,14814,3677439,,
(주)시큐브,131090,2016/12,15145,3043769,15152,3044009
(주)시큐브,131090,2017/12,15173,2751407,15259,2751407
(주)시큐브,131090,2018/12,13919,1630673,13950,1630673
(주)시큐브,131090,2019/12,18217,2462563,18217,2462563
(주)시큐브,131090,2020/12,14714,3040427,14714,3040427
(주)시큐브,131090,2021/12,13198,2777861,13198,2777861
(주)시티랩스,139050,2011/12,32875,1736002,,
(주)시티랩스,139050,2012/12,42955,1033281,,
(주)시티랩스,139050,2013/12,47708,638650,47708,638650
(주)시티랩스,139050,2014/12,61463,559721,66150,559721
(주)시티랩스,139050,2015/12,41619,841536,44494,899813
(주)시티랩스,139050,2016/12,36298,224730,37514,302639
(주)시티랩스,139050,2017/12,30345,27926,49340,1189094
(주)시티랩스,139050,2018/12,21989,76733,38286,603034
(주)시티랩스,139050,2019/12,19098,21911,80745,2752770
(주)시티랩스,139050,2020/12,20486,432930,113650,3941848
(주)시티랩스,139050,2021/12,17179,1358688,39231,1868408
(주)신도기연,290520,2012/12,,,,
(주)신도기연,290520,2013/12,,,,
(주)신도기연,290520,2018/12,48854,980297,48883,980297
(주)신도기연,290520,2019/12,83428,1706059,84802,1706059
(주)신도기연,290520,2020/12,41261,1544865,41572,1559586
(주)신도기연,290520,2021/12,39460,1253181,39794,1253181
(주)신스틸,162300,2012/12,,,,
(주)신스틸,162300,2013/12,,,,
(주)신스틸,162300,2014/12,,,,
(주)신스틸,162300,2015/12,,,,
(주)신스틸,162300,2016/12,,,,
(주)신스틸,162300,2017/12,,,,
(주)신스틸,162300,2018/12,134963,0,,
(주)신스틸,162300,2019/12,142989,0,199880,0
(주)신스틸,162300,2020/12,158224,0,215383,0
(주)신스틸,162300,2021/12,248359,0,343324,0
(주)신진에스엠,138070,2011/12,42688,0,43224,0
(주)신진에스엠,138070,2012/12,44671,0,38649,0
(주)신진에스엠,138070,2013/12,39467,0,40808,0
(주)신진에스엠,138070,2014/12,45646,0,47794,0
(주)신진에스엠,138070,2015/12,52680,0,57406,0
(주)신진에스엠,138070,2016/12,38474,0,49757,0
(주)신진에스엠,138070,2017/12,43813,0,56976,0
(주)신진에스엠,138070,2018/12,41542,0,56236,0
(주)신진에스엠,138070,2019/12,38506,0,51776,0
(주)신진에스엠,138070,2020/12,35386,1200,48430,1200
(주)신진에스엠,138070,2021/12,45409,2400,61086,4800
(주)신테카바이오,226330,2018/12,287,0,,
(주)신테카바이오,226330,2019/12,461,896779,,
(주)신테카바이오,226330,2020/12,610,2107767,,
(주)신테카바이오,226330,2021/12,317,3100711,317,3100711
(주)신화콘텍,187270,2011/12,,,,
(주)신화콘텍,187270,2012/12,,,,
(주)신화콘텍,187270,2013/12,51059,461096,53772,461096
(주)신화콘텍,187270,2014/12,53414,709267,53470,709267
(주)신화콘텍,187270,2015/12,37476,1120050,34123,1120050
(주)신화콘텍,187270,2016/12,35696,1144516,35207,1144516
(주)신화콘텍,187270,2017/12,54676,1108225,55347,1108225
(주)신화콘텍,187270,2018/12,33438,1192282,38697,1192282
(주)신화콘텍,187270,2019/12,41614,1182533,44341,1182533
(주)신화콘텍,187270,2020/12,38033,1232351,44414,1232351
(주)신화콘텍,187270,2021/12,40748,1632840,43878,1634339
(주)실리콘투,257720,2012/12,,,,
(주)실리콘투,257720,2013/12,,,,
(주)실리콘투,257720,2014/12,,,,
(주)실리콘투,257720,2015/12,,,,
(주)실리콘투,257720,2016/12,,,,
(주)실리콘투,257720,2017/12,,,,
(주)실리콘투,257720,2018/12,,,,
(주)실리콘투,257720,2019/12,,,,
(주)실리콘투,257720,2020/12,93492,0,99398,0
(주)실리콘투,257720,2021/12,124481,0,131002,0
(주)실리콘화일,082930,2011/12,77790,702432,,
(주)실리콘화일,082930,2012/12,126501,725459,,
(주)실리콘화일,082930,2013/12,132049,1019697,,
(주)심텍,222800,2015/12,385130,1572470,395471,1572470
(주)심텍,222800,2016/12,763387,3157439,792026,3157439
(주)심텍,222800,2017/12,768547,3045846,811565,3045846
(주)심텍,222800,2018/12,798614,5641756,1007546,6052336
(주)심텍,222800,2019/12,848247,2743650,1000187,7761860
(주)심텍,222800,2020/12,1030769,1592961,1201375,6521352
(주)심텍,222800,2021/12,1168496,1192860,1365833,7471611
(주)심텍홀딩스,036710,2011/12,612339,3989422,613754,3989422
(주)심텍홀딩스,036710,2012/12,630588,2135354,631437,2135354
(주)심텍홀딩스,036710,2013/12,521543,1822091,526260,1822091
(주)심텍홀딩스,036710,2014/12,653708,2705561,663839,2705560
(주)심텍홀딩스,036710,2015/12,566,0,156144,456450
(주)심텍홀딩스,036710,2016/12,3706,0,789990,3157439
(주)심텍홀딩스,036710,2017/12,3313,0,812441,3045846
(주)심텍홀딩스,036710,2018/12,4907,0,1007097,6052336
(주)심텍홀딩스,036710,2019/12,4019,0,1000340,7761860
(주)심텍홀딩스,036710,2020/12,4256,0,1201710,6522513
(주)심텍홀딩스,036710,2021/12,9583,0,1366129,7472785
(주)심팩메탈,090730,2011/12,164779,0,160170,0
(주)심팩메탈,090730,2012/12,169011,0,189884,0
(주)심팩메탈,090730,2013/12,115554,0,173097,0
(주)심팩메탈,090730,2014/12,110920,0,166071,0
(주)심팩메탈,090730,2015/12,93335,0,138512,0
(주)심팩메탈,090730,2016/12,137543,0,,
(주)심팩메탈,090730,2017/12,229245,0,,
(주)싸이맥스,160980,2011/12,42279,0,,
(주)싸이맥스,160980,2012/12,34578,0,,
(주)싸이맥스,160980,2013/12,49056,0,,
(주)싸이맥스,160980,2014/12,54714,0,,
(주)싸이맥스,160980,2015/12,55440,0,55440,0
(주)싸이맥스,160980,2016/12,73176,0,73176,0
(주)싸이맥스,160980,2017/12,162316,0,164086,0
(주)싸이맥스,160980,2018/12,123623,0,133459,0
(주)싸이맥스,160980,2019/12,74288,0,83475,0
(주)싸이맥스,160980,2020/12,159710,0,172938,0
(주)싸이맥스,160980,2021/12,223530,0,242256,0
(주)싸이버원,356890,2018/12,20415,378956,,
(주)싸이버원,356890,2019/12,22372,508730,,
(주)싸이버원,356890,2020/12,20600,548878,,
(주)싸이버원,356890,2021/12,22186,639806,,
(주)싸이토젠,217330,2014/12,360,540493,,
(주)싸이토젠,217330,2015/12,490,497886,,
(주)싸이토젠,217330,2016/12,850,512729,,
(주)싸이토젠,217330,2017/12,206,312034,,
(주)싸이토젠,217330,2018/12,1225,180672,,
(주)싸이토젠,217330,2019/12,799,1229031,,
(주)싸이토젠,217330,2020/12,643,1738262,,
(주)싸이토젠,217330,2021/12,348,3315243,,
(주)썬코어,051170,2011/12,42501,1098857,46287,1098857
(주)썬코어,051170,2012/12,38779,546441,44645,546441
(주)썬코어,051170,2013/12,36218,319781,41690,319781
(주)썬코어,051170,2014/12,35112,567872,39609,567872
(주)썬코어,051170,2015/12,28878,395349,46764,608857
(주)썬코어,051170,2016/12,21179,397129,43488,1384662
(주)썬테크놀로지스,122800,2011/12,23782,171372,,
(주)썬테크놀로지스,122800,2012/12,23323,203254,,
(주)썬테크놀로지스,122800,2013/12,21967,258264,,
(주)썬테크놀로지스,122800,2014/12,20076,150512,,
(주)썬테크놀로지스,122800,2015/12,24830,127041,24830,127041
(주)썬테크놀로지스,122800,2016/12,25055,161046,25055,161046
(주)썬테크놀로지스,122800,2017/12,15230,143563,15230,143563
(주)썬테크놀로지스,122800,2018/12,13148,207537,13148,207537
(주)썸에이지,208640,2014/12,,,,
(주)썸에이지,208640,2015/12,,,,
(주)썸에이지,208640,2016/12,6014,1552265,6052,1552265
(주)썸에이지,208640,2017/12,3169,0,3555,0
(주)썸에이지,208640,2018/12,3366,0,3555,0
(주)썸에이지,208640,2019/12,3532,0,3648,0
(주)썸에이지,208640,2020/12,7218,0,7006,0
(주)썸에이지,208640,2021/12,36538,0,36238,0
(주)쎄노텍,222420,2015/12,,,,
(주)쎄노텍,222420,2016/12,40158,1304502,,
(주)쎄노텍,222420,2017/12,40468,1436524,,
(주)쎄노텍,222420,2018/12,32797,1335958,,
(주)쎄노텍,222420,2019/12,28208,1138842,,
(주)쎄노텍,222420,2020/12,23408,617755,,
(주)쎄노텍,222420,2021/12,32885,100601,,
(주)쎄니트,037760,2011/12,26313,0,53036,0
(주)쎄니트,037760,2012/12,31461,0,62690,0
(주)쎄니트,037760,2013/12,32822,0,67749,0
(주)쎄니트,037760,2014/12,30742,0,70554,0
(주)쎄니트,037760,2015/12,50827,0,97718,0
(주)쎄니트,037760,2016/12,64291,0,115747,0
(주)쎄니트,037760,2017/12,71398,0,126227,0
(주)쎄니트,037760,2018/12,69930,0,113738,0
(주)쎄니트,037760,2019/12,68035,0,109747,0
(주)쎄니트,037760,2020/12,54573,0,93921,0
(주)쎄니트,037760,2021/12,79633,0,126055,0
(주)쎄트렉아이,099320,2011/12,28642,192,,
(주)쎄트렉아이,099320,2012/12,36073,0,,
(주)쎄트렉아이,099320,2013/12,31618,0,,
(주)쎄트렉아이,099320,2014/12,25325,0,26091,0
(주)쎄트렉아이,099320,2015/12,26328,0,30512,0
(주)쎄트렉아이,099320,2016/12,29629,125143,34238,125143
(주)쎄트렉아이,099320,2017/12,37506,760010,42762,760010
(주)쎄트렉아이,099320,2018/12,39918,28066,46132,28066
(주)쎄트렉아이,099320,2019/12,63126,58668,70228,105022
(주)쎄트렉아이,099320,2020/12,81736,97652,89227,750215
(주)쎄트렉아이,099320,2021/12,66225,155238,73449,1753759
(주)쎌바이오텍,049960,2011/12,21455,1533393,23318,1533393
(주)쎌바이오텍,049960,2012/12,25147,1615256,25889,1615256
(주)쎌바이오텍,049960,2013/12,31410,1916319,31598,1916319
(주)쎌바이오텍,049960,2014/12,40462,2056624,40768,2056624
(주)쎌바이오텍,049960,2015/12,49025,2844480,49505,2844480
(주)쎌바이오텍,049960,2016/12,56496,2917815,58276,2917815
(주)쎌바이오텍,049960,2017/12,58871,2885954,61057,2885954
(주)쎌바이오텍,049960,2018/12,60466,3432892,62544,3432892
(주)쎌바이오텍,049960,2019/12,44005,3703816,45960,3703816
(주)쎌바이오텍,049960,2020/12,42743,3329040,45582,3329040
(주)쎌바이오텍,049960,2021/12,44004,3500104,46873,3500104
(주)쏠리드,050890,2011/12,62473,0,63932,0
(주)쏠리드,050890,2012/12,150576,8885018,151578,9786593
(주)쏠리드,050890,2013/12,161938,7641110,172047,9513682
(주)쏠리드,050890,2014/12,183088,10299833,200569,14494032
(주)쏠리드,050890,2015/12,172412,9690760,189959,15952318
(주)쏠리드,050890,2016/12,168361,9468254,291489,40243683
(주)쏠리드,050890,2017/12,169280,14221485,259309,14227601
(주)쏠리드,050890,2018/12,162043,12831300,222581,16573481
(주)쏠리드,050890,2019/12,161768,15391507,229280,18233994
(주)쏠리드,050890,2020/12,128418,19844656,172863,21537566
(주)쏠리드,050890,2021/12,164726,12558914,212258,17814704
(주)씨그널엔터테인먼트그룹,099830,2011/12,34704,0,,
(주)씨그널엔터테인먼트그룹,099830,2012/12,29083,0,,
(주)씨그널엔터테인먼트그룹,099830,2013/12,24104,0,,
(주)씨그널엔터테인먼트그룹,099830,2014/12,11475,0,11475,0
(주)씨그널엔터테인먼트그룹,099830,2015/12,24136,25591,25161,25591
(주)씨그널엔터테인먼트그룹,099830,2016/12,21005,0,23996,0
(주)씨그널엔터테인먼트그룹,099830,2017/12,25646,0,31328,0
(주)씨씨에스충북방송,066790,2011/12,20147,0,32944,143000
(주)씨씨에스충북방송,066790,2012/12,21124,0,33111,18433
(주)씨씨에스충북방송,066790,2013/12,21651,0,29665,0
(주)씨씨에스충북방송,066790,2014/12,20836,0,26957,0
(주)씨씨에스충북방송,066790,2015/12,21204,0,24575,0
(주)씨씨에스충북방송,066790,2016/12,20917,0,20908,0
(주)씨씨에스충북방송,066790,2017/12,21263,0,21260,0
(주)씨씨에스충북방송,066790,2018/12,21016,0,21013,0
(주)씨씨에스충북방송,066790,2019/12,20322,0,20318,0
(주)씨씨에스충북방송,066790,2020/12,19274,0,19270,0
(주)씨씨에스충북방송,066790,2021/12,18539,0,18741,0
(주)씨앤씨인터내셔널,352480,2016/12,,,,
(주)씨앤씨인터내셔널,352480,2017/12,,,,
(주)씨앤씨인터내셔널,352480,2018/12,,,,
(주)씨앤씨인터내셔널,352480,2019/12,79248,0,81598,0
(주)씨앤씨인터내셔널,352480,2020/12,86293,0,89612,0
(주)씨앤씨인터내셔널,352480,2021/12,83660,0,91294,0
(주)씨앤에스자산관리,032040,2011/12,97473,0,100563,0
(주)씨앤에스자산관리,032040,2012/12,109105,0,111337,0
(주)씨앤에스자산관리,032040,2013/12,148592,0,150060,0
(주)씨앤에스자산관리,032040,2014/12,166811,0,168616,0
(주)씨앤에스자산관리,032040,2015/12,201461,0,212135,0
(주)씨앤에스자산관리,032040,2016/12,205429,0,217287,0
(주)씨앤에스자산관리,032040,2017/12,190256,0,202215,0
(주)씨앤케이인터내셔널,039530,2011/12,18496,0,22940,0
(주)씨앤케이인터내셔널,039530,2012/12,6164,0,10177,0
(주)씨앤케이인터내셔널,039530,2013/12,3282,0,6967,0
(주)씨앤케이인터내셔널,039530,2014/12,4240,0,,
(주)씨앤투스,352700,2011/12,,,,
(주)씨앤투스,352700,2012/12,,,,
(주)씨앤투스,352700,2013/12,,,,
(주)씨앤투스,352700,2014/12,,,,
(주)씨앤투스,352700,2015/12,37797,276640,41880,349296
(주)씨앤투스,352700,2016/12,46955,331635,42405,587080
(주)씨앤투스,352700,2017/12,31194,36494,29296,599840
(주)씨앤투스,352700,2018/12,34778,219245,36908,757035
(주)씨앤투스,352700,2019/12,44073,285495,47481,500167
(주)씨앤투스,352700,2020/12,148169,404404,157926,707212
(주)씨앤투스,352700,2021/12,152265,669609,170875,1061909
(주)씨에스,065770,2011/12,45395,7208274,60102,8874947
(주)씨에스,065770,2012/12,59317,7562438,82151,9450979
(주)씨에스,065770,2013/12,51520,5466625,62504,7893951
(주)씨에스,065770,2014/12,85268,2822018,86207,3819332
(주)씨에스,065770,2015/12,50948,1753605,54837,3060012
(주)씨에스,065770,2016/12,48436,2125072,48505,2125072
(주)씨에스,065770,2017/12,43326,1710104,43331,1710104
(주)씨에스,065770,2018/12,58726,1619393,58746,1619393
(주)씨에스,065770,2019/12,32157,1647328,32158,1647328
(주)씨에스,065770,2020/12,42958,1856755,42958,1856755
(주)씨에스,065770,2021/12,41092,1137490,41092,1137490
(주)씨에스에이코스믹,083660,2011/12,33982,1523049,34275,1523049
(주)씨에스에이코스믹,083660,2012/12,32048,904839,32240,904839
(주)씨에스에이코스믹,083660,2013/12,20634,233092,20634,233092
(주)씨에스에이코스믹,083660,2014/12,18615,271408,18615,271408
(주)씨에스에이코스믹,083660,2015/12,19998,304787,,
(주)씨에스에이코스믹,083660,2016/12,34487,419843,,
(주)씨에스에이코스믹,083660,2017/12,30498,449148,31466,449148
(주)씨에스에이코스믹,083660,2018/12,62457,753001,63527,753001
(주)씨에스에이코스믹,083660,2019/12,57197,433620,64290,529927
(주)씨에스에이코스믹,083660,2020/12,45590,254779,58309,389990
(주)씨에스에이코스믹,083660,2021/12,43320,225610,60297,428328
(주)씨엔알리서치,359090,2020/12,,,,
(주)씨엔알리서치,359090,2021/12,43099,0,43171,0
(주)씨엔플러스,115530,2011/12,53829,1770363,55411,1770363
(주)씨엔플러스,115530,2012/12,54245,1612198,54987,1612198
(주)씨엔플러스,115530,2013/12,41562,1564000,42720,1564000
(주)씨엔플러스,115530,2014/12,32945,3623245,34233,3623245
(주)씨엔플러스,115530,2015/12,27333,2410313,27882,2533549
(주)씨엔플러스,115530,2016/12,24036,1324598,24798,1324598
(주)씨엔플러스,115530,2017/12,26854,879028,28850,879028
(주)씨엔플러스,115530,2018/12,23879,686525,25398,686525
(주)씨엔플러스,115530,2019/12,16365,236278,19620,236278
(주)씨엔플러스,115530,2020/12,18077,200568,26116,339149
(주)씨엔플러스,115530,2021/12,26859,160777,31622,160777
(주)씨엘인터내셔널,037340,2011/12,13178,1066945,13266,1176121
(주)씨엘인터내셔널,037340,2012/12,26448,594648,31041,672496
(주)씨엘인터내셔널,037340,2013/12,21705,1113606,41328,1102727
(주)씨엘인터내셔널,037340,2014/12,21050,1291451,21628,1291451
(주)씨엘인터내셔널,037340,2015/12,17501,1596052,18464,2910130
(주)씨유메디칼시스템,115480,2011/12,23013,597023,,
(주)씨유메디칼시스템,115480,2012/12,20823,850360,21644,850361
(주)씨유메디칼시스템,115480,2013/12,19153,1203898,23673,1208082
(주)씨유메디칼시스템,115480,2014/12,21086,802258,24700,861443
(주)씨유메디칼시스템,115480,2015/12,22410,824457,25681,1127498
(주)씨유메디칼시스템,115480,2016/12,50584,1086021,54577,1175425
(주)씨유메디칼시스템,115480,2017/12,55089,1284100,58347,1284100
(주)씨유메디칼시스템,115480,2018/12,68753,1414909,76304,1414909
(주)씨유메디칼시스템,115480,2019/12,68976,1287956,81794,1287956
(주)씨유메디칼시스템,115480,2020/12,23332,1295209,28319,1354800
(주)씨유메디칼시스템,115480,2021/12,29837,1753246,35402,1844842
(주)씨유전자,056340,2011/12,3918,0,72660,0
(주)씨유전자,056340,2012/12,3620,0,45211,0
(주)씨유전자,056340,2013/12,3445,0,10747,0
(주)씨이랩,189330,2011/12,,,,
(주)씨이랩,189330,2012/12,,,,
(주)씨이랩,189330,2013/12,,,,
(주)씨이랩,189330,2014/12,,,,
(주)씨이랩,189330,2015/12,,,,
(주)씨이랩,189330,2016/12,,,,
(주)씨이랩,189330,2017/12,,,,
(주)씨이랩,189330,2018/12,,,,
(주)씨이랩,189330,2019/12,,,,
(주)씨이랩,189330,2020/12,11162,171307,,
(주)씨이랩,189330,2021/12,5778,1351740,,
(주)씨제이이엔엠,035760,2011/12,894724,1362790,1597815,1367892
(주)씨제이이엔엠,035760,2012/12,1077330,1700765,1991959,1763771
(주)씨제이이엔엠,035760,2013/12,1260652,1903088,2513496,1918382
(주)씨제이이엔엠,035760,2014/12,1277324,1871349,2604907,1878058
(주)씨제이이엔엠,035760,2015/12,1119375,1655677,2308605,1660783
(주)씨제이이엔엠,035760,2016/12,1095911,2144025,2208596,2154265
(주)씨제이이엔엠,035760,2017/12,1136459,1865875,2260007,1866799
(주)씨제이이엔엠,035760,2018/12,2017373,0,3426817,5048409
(주)씨제이이엔엠,035760,2019/12,3157133,7625796,3789724,8503134
(주)씨제이이엔엠,035760,2020/12,2718282,4551626,3391184,5017063
(주)씨제이이엔엠,035760,2021/12,2841634,3980943,3552397,4462827
(주)씨젠,096530,2011/12,39399,1648957,,
(주)씨젠,096530,2012/12,51713,1583673,,
(주)씨젠,096530,2013/12,58993,2802836,,
(주)씨젠,096530,2014/12,52530,2812020,64411,2812020
(주)씨젠,096530,2015/12,53864,2629871,65137,2629871
(주)씨젠,096530,2016/12,58186,3433913,73694,3433913
(주)씨젠,096530,2017/12,70031,3377161,87663,3413338
(주)씨젠,096530,2018/12,83938,10276956,102265,10276955
(주)씨젠,096530,2019/12,97156,9661070,121953,9646956
(주)씨젠,096530,2020/12,1068569,25896941,1125216,25947767
(주)씨젠,096530,2021/12,1148586,75348791,1370833,75539400
(주)씨티네트웍스,189540,2011/12,,,,
(주)씨티네트웍스,189540,2012/12,,,,
(주)씨티네트웍스,189540,2013/12,,,,
(주)씨티네트웍스,189540,2014/12,,,,
(주)씨티네트웍스,189540,2015/12,,,,
(주)씨티네트웍스,189540,2016/12,,,,
(주)씨티네트웍스,189540,2017/12,,,,
(주)씨티네트웍스,189540,2018/12,,,,
(주)씨티네트웍스,189540,2019/12,,,,
(주)씨티씨바이오,060590,2011/12,72357,4727671,93964,4727671
(주)씨티씨바이오,060590,2012/12,100244,4615710,129783,4615710
(주)씨티씨바이오,060590,2013/12,92880,4088274,123387,4088274
(주)씨티씨바이오,060590,2014/12,94535,5952496,121855,5952496
(주)씨티씨바이오,060590,2015/12,94474,4929564,118991,4929564
(주)씨티씨바이오,060590,2016/12,93554,7364685,123146,7364685
(주)씨티씨바이오,060590,2017/12,91355,5776724,130559,5776724
(주)씨티씨바이오,060590,2018/12,101514,4583593,138400,4583593
(주)씨티씨바이오,060590,2019/12,104824,1628845,136124,2404116
(주)씨티씨바이오,060590,2020/12,98624,2723593,130032,3906915
(주)씨티씨바이오,060590,2021/12,103740,1857021,140318,3090312
(주)씨티앤티,050470,2011/12,8461,0,,
(주)씨티케이,260930,2016/12,133888,565154,,
(주)씨티케이,260930,2017/12,112990,1441576,112990,1441576
(주)씨티케이,260930,2018/12,109723,2294225,110467,2294225
(주)씨티케이,260930,2019/12,108931,1574726,116328,1574726
(주)씨티케이,260930,2020/12,90364,199662,124198,417548
(주)씨티케이,260930,2021/12,81709,267949,115056,591129
(주)아가방앤컴퍼니,013990,2011/12,197088,95994,204696,95994
(주)아가방앤컴퍼니,013990,2012/12,191828,64385,203038,71170
(주)아가방앤컴퍼니,013990,2013/12,183714,82296,194572,83932
(주)아가방앤컴퍼니,013990,2014/12,154234,74044,160143,75488
(주)아가방앤컴퍼니,013990,2015/12,150273,48331,157317,60493
(주)아가방앤컴퍼니,013990,2016/12,142243,59426,150255,181481
(주)아가방앤컴퍼니,013990,2017/12,134129,66581,140861,202703
(주)아가방앤컴퍼니,013990,2018/12,107136,60293,112861,70720
(주)아가방앤컴퍼니,013990,2019/12,129047,49374,134236,188616
(주)아가방앤컴퍼니,013990,2020/12,119561,469799,122465,585077
(주)아가방앤컴퍼니,013990,2021/12,141535,388058,150978,488478
(주)아나패스,123860,2011/12,100723,12587271,,
(주)아나패스,123860,2012/12,98187,17917484,,
(주)아나패스,123860,2013/12,91143,19499513,,
(주)아나패스,123860,2014/12,134041,26433458,,
(주)아나패스,123860,2015/12,99424,23515648,,
(주)아나패스,123860,2016/12,99300,21251420,,
(주)아나패스,123860,2017/12,87059,20707556,,
(주)아나패스,123860,2018/12,51497,18309591,,
(주)아나패스,123860,2019/12,60833,30461208,,
(주)아나패스,123860,2020/12,100956,21641919,,
(주)아나패스,123860,2021/12,48382,12434533,,
(주)아난티,025980,2011/12,20977,0,,
(주)아난티,025980,2012/12,27486,0,27486,0
(주)아난티,025980,2013/12,20760,0,20760,0
(주)아난티,025980,2014/12,47960,0,47199,0
(주)아난티,025980,2015/12,89830,0,125224,0
(주)아난티,025980,2016/12,40949,0,134925,0
(주)아난티,025980,2017/12,39910,0,150456,0
(주)아난티,025980,2018/12,64117,0,162183,0
(주)아난티,025980,2019/12,71418,0,142704,0
(주)아난티,025980,2020/12,59134,0,114059,0
(주)아난티,025980,2021/12,134866,0,219820,0
(주)아라온테크,041060,2011/12,6426,0,7087,0
(주)아라온테크,041060,2012/12,24353,0,24696,0
(주)아라온테크,041060,2013/12,3850,0,3850,0
(주)아리온테크놀로지,058220,2011/12,66585,3724849,,
(주)아리온테크놀로지,058220,2012/12,100491,4005548,,
(주)아리온테크놀로지,058220,2013/12,60113,2238024,,
(주)아리온테크놀로지,058220,2014/12,88502,4138750,,
(주)아리온테크놀로지,058220,2015/12,88749,4080029,,
(주)아리온테크놀로지,058220,2016/12,42632,487679,46037,487679
(주)아리온테크놀로지,058220,2017/12,40596,672093,51743,672093
(주)아리온테크놀로지,058220,2018/12,33380,384252,45886,384252
(주)아리온테크놀로지,058220,2019/12,23341,104579,33039,104579
(주)아리온테크놀로지,058220,2020/12,553,244813,8195,244813
(주)아모그린텍,125210,2015/12,,,,
(주)아모그린텍,125210,2016/12,,,,
(주)아모그린텍,125210,2017/12,,,,
(주)아모그린텍,125210,2018/12,85010,9470709,,
(주)아모그린텍,125210,2019/12,93386,10407602,,
(주)아모그린텍,125210,2020/12,111774,10060257,,
(주)아모그린텍,125210,2021/12,122068,9799333,,
(주)아모센스,357580,2013/12,,,,
(주)아모센스,357580,2014/12,,,,
(주)아모센스,357580,2015/12,78719,4808054,,
(주)아모센스,357580,2016/12,48350,5008956,,
(주)아모센스,357580,2017/12,57815,7329386,,
(주)아모센스,357580,2018/12,46546,7576250,,
(주)아모센스,357580,2019/12,62028,9782992,,
(주)아모센스,357580,2020/12,43612,8505822,,
(주)아모센스,357580,2021/12,56759,6436302,,
(주)아모텍,052710,2011/12,93253,5737513,97857,5737513
(주)아모텍,052710,2012/12,180030,8519141,187424,8519141
(주)아모텍,052710,2013/12,236162,11441422,247997,11441422
(주)아모텍,052710,2014/12,163593,10248292,178526,10270590
(주)아모텍,052710,2015/12,279227,12788902,314003,12864240
(주)아모텍,052710,2016/12,266596,10384069,295988,10480612
(주)아모텍,052710,2017/12,288585,13015532,315448,13154187
(주)아모텍,052710,2018/12,232516,13176928,253422,13307004
(주)아모텍,052710,2019/12,232206,10908112,248552,11082458
(주)아모텍,052710,2020/12,206701,10986641,223893,11081680
(주)아모텍,052710,2021/12,173295,10446527,198577,10517872
(주)아미노로직스,074430,2011/12,4029,61807,19436,61807
(주)아미노로직스,074430,2012/12,3441,130411,9125,130411
(주)아미노로직스,074430,2013/12,3276,43255,3276,43255
(주)아미노로직스,074430,2014/12,3541,167879,3541,167879
(주)아미노로직스,074430,2015/12,10997,76630,10997,76630
(주)아미노로직스,074430,2016/12,16366,153157,16366,153157
(주)아미노로직스,074430,2017/12,16835,225057,16835,225057
(주)아미노로직스,074430,2018/12,18450,160624,18450,160624
(주)아미노로직스,074430,2019/12,18980,226214,18980,226214
(주)아미노로직스,074430,2020/12,17651,339659,17651,339659
(주)아미노로직스,074430,2021/12,22849,474131,22849,474131
(주)아바코,083930,2011/12,248710,0,248710,5500869
(주)아바코,083930,2012/12,94726,3109535,94732,3109535
(주)아바코,083930,2013/12,166864,4417476,166891,4417476
(주)아바코,083930,2014/12,148969,3941389,149374,3941389
(주)아바코,083930,2015/12,136646,4344778,137697,4344778
(주)아바코,083930,2016/12,199613,4504663,199678,4550809
(주)아바코,083930,2017/12,185506,4316056,186079,4422155
(주)아바코,083930,2018/12,243241,3733566,243485,3739795
(주)아바코,083930,2019/12,225139,10356001,226085,10356001
(주)아바코,083930,2020/12,199782,7809167,200348,7809290
(주)아바코,083930,2021/12,168314,9685633,179808,9685633
(주)아바텍,149950,2011/12,44327,1480316,47990,1480316
(주)아바텍,149950,2012/12,82999,1624734,86273,1798005
(주)아바텍,149950,2013/12,102630,574331,106207,574331
(주)아바텍,149950,2014/12,117573,723722,120928,723722
(주)아바텍,149950,2015/12,75419,902854,76001,902854
(주)아바텍,149950,2016/12,78864,1477394,78864,1477394
(주)아바텍,149950,2017/12,95629,1374951,95629,1374951
(주)아바텍,149950,2018/12,74333,1499581,,
(주)아바텍,149950,2019/12,75411,2398866,75411,2398866
(주)아바텍,149950,2020/12,75727,1872977,,
(주)아바텍,149950,2021/12,80747,1191151,,
(주)아셈스,136410,2011/12,,,,
(주)아셈스,136410,2012/12,,,,
(주)아셈스,136410,2013/12,,,,
(주)아셈스,136410,2014/12,,,,
