회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)인팩,023810,2016/12,38243,58580,148817,234030,84633,109294,137226,201400,3688,10799
(주)인팩,023810,2017/12,38526,130572,145512,238802,86801,115034,134467,278413,621,-2441
(주)인팩,023810,2018/12,39794,130335,129071,350396,87696,117845,129485,284424,-3885,3198
(주)인팩,023810,2019/12,45544,135335,124799,360808,84712,109929,141491,294347,-5674,-436
(주)인팩,023810,2020/12,56008,142974,177828,384190,89927,114424,170654,319763,3276,12966
(주)인팩,023810,2021/12,87816,172970,207789,439274,95164,121100,215444,353962,7281,12820
(주)일신석재,007110,2011/12,40517,,58053,,55346,,79469,,1268,
(주)일신석재,007110,2012/12,40176,,39558,,55734,,76482,,1051,
(주)일신석재,007110,2013/12,42363,,37999,,55922,,82370,,1077,
(주)일신석재,007110,2014/12,42933,,39437,,55292,,81398,,91,
(주)일신석재,007110,2015/12,42873,,39678,,52379,,80303,,-2463,
(주)일신석재,007110,2016/12,37413,,42050,,50307,,78265,,-2606,
(주)일신석재,007110,2017/12,37198,,52703,,50724,,77761,,974,
(주)일신석재,007110,2018/12,35984,,54142,,51045,,80180,,1446,
(주)일신석재,007110,2019/12,36892,,66658,,51936,,87279,,1754,
(주)일신석재,007110,2020/12,36567,,58742,,52218,,94044,,1641,
(주)일신석재,007110,2021/12,28431,,74743,,52253,,91890,,826,
(주)잇츠한불,226320,2011/12,,,,,,,,,,
(주)잇츠한불,226320,2012/12,,,,,,,,,,
(주)잇츠한불,226320,2013/12,3441,,52378,,10038,,26580,,8445,
(주)잇츠한불,226320,2014/12,7717,,241884,,80231,,154767,,99061,
(주)잇츠한불,226320,2015/12,8757,8758,309562,309562,316869,316803,388089,388024,111823,111751
(주)잇츠한불,226320,2016/12,9594,9595,267459,267335,339848,339748,368867,368859,73436,73289
(주)잇츠한불,226320,2017/12,24460,44659,156534,245737,440383,469292,523135,562416,19027,45366
(주)잇츠한불,226320,2018/12,21796,48755,142742,214122,438346,474746,474332,535581,2736,19913
(주)잇츠한불,226320,2019/12,20046,47433,102895,204458,431579,475702,467064,539413,-9615,10932
(주)잇츠한불,226320,2020/12,15363,41609,56565,146378,416208,468301,429331,508119,-19930,3755
(주)잇츠한불,226320,2021/12,11976,38105,42537,140178,399065,458488,409203,494667,-18550,755
(주)제이에스코퍼레이션,194370,2011/12,,,,,,,,,,
(주)제이에스코퍼레이션,194370,2012/12,,,,,,,,,,
(주)제이에스코퍼레이션,194370,2013/12,934,7721,103168,104901,42620,36531,52134,57975,9497,11887
(주)제이에스코퍼레이션,194370,2014/12,1861,10441,108513,161955,57189,56186,111936,124471,18937,21422
(주)제이에스코퍼레이션,194370,2015/12,3377,15318,229513,240294,103883,98644,146725,158997,23841,21579
(주)제이에스코퍼레이션,194370,2016/12,2918,24623,176870,188518,159403,155394,183510,198836,14712,12399
(주)제이에스코퍼레이션,194370,2017/12,2464,26806,224903,236281,161839,156423,179359,190455,20226,15151
(주)제이에스코퍼레이션,194370,2018/12,1813,30148,195063,205634,161658,155255,180144,189468,16617,4477
(주)제이에스코퍼레이션,194370,2019/12,1905,52468,242832,253067,165023,156911,185510,201631,18172,11099
(주)제이에스코퍼레이션,194370,2020/12,1524,124713,161123,402819,153514,150695,278895,504396,6699,7945
(주)제이에스코퍼레이션,194370,2021/12,2346,127488,237504,987024,168467,201886,276845,552281,9311,60970
(주)제일기획,030000,2011/12,71834,84986,720416,1758178,670320,717819,1256494,1810593,67503,108630
(주)제일기획,030000,2012/12,97915,114326,853638,2365019,618329,699167,1120438,1994709,56950,125954
(주)제일기획,030000,2013/12,92403,113359,926525,2709281,562130,668560,1077775,1704531,51097,129987
(주)제일기획,030000,2014/12,73467,100763,882393,2666256,727869,882690,1205699,1843852,31477,126772
(주)제일기획,030000,2015/12,66753,94272,819850,2806714,587577,800340,1113192,1866862,31568,127218
(주)제일기획,030000,2016/12,55378,102815,1022948,3232594,608388,776285,1172120,2151432,63988,149549
(주)제일기획,030000,2017/12,51167,95281,1062990,3374987,667139,855988,1202887,2238293,56603,156536
(주)제일기획,030000,2018/12,47055,97103,1198293,3477881,668309,892793,1220021,2172078,54947,181097
(주)제일기획,030000,2019/12,47957,93540,1150058,3421673,693996,956816,1226492,2252767,63731,205813
(주)제일기획,030000,2020/12,42121,82252,870684,2747922,730255,1015529,1252632,2242464,77560,204917
(주)제일기획,030000,2021/12,39264,81891,1017011,3325712,738130,1127267,1289135,2542111,78102,248180
(주)제주항공,089590,2011/12,,,,,,,,,,
(주)제주항공,089590,2012/12,,,,,,,,,,
(주)제주항공,089590,2013/12,40400,,434146,,49035,,180902,,17026,
(주)제주항공,089590,2014/12,31633,,510636,,80091,,263681,,29519,
(주)제주항공,089590,2015/12,41164,,608059,,231818,,477741,,51410,
(주)제주항공,089590,2016/12,58937,58937,747613,747613,272162,271928,600437,600310,58662,58415
(주)제주항공,089590,2017/12,170542,170596,996302,996357,330994,331422,799845,800418,101550,101318
(주)제주항공,089590,2018/12,319625,331300,1256645,1259396,381681,382411,1024453,1031605,102278,101203
(주)제주항공,089590,2019/12,273748,284863,1376135,1383976,322099,325119,1458266,1467508,-34799,-32890
(주)제주항공,089590,2020/12,250619,262194,374031,377046,218431,216812,1156767,1168566,-331309,-335816
(주)제주항공,089590,2021/12,237086,249434,270776,273079,182552,184089,1253523,1266756,-314525,-317159
(주)조비,001550,2011/12,39143,,40365,,11016,,84472,,-9145,
(주)조비,001550,2012/12,38537,,48495,,14586,,80896,,-2664,
(주)조비,001550,2013/12,38549,,61373,,30725,,81379,,3903,
(주)조비,001550,2014/12,39775,,54846,,28441,,83262,,880,
(주)조비,001550,2015/12,39454,,58828,,31321,,86660,,3648,
(주)조비,001550,2016/12,47773,,59059,,37601,,88745,,2339,
(주)조비,001550,2017/12,49813,,59948,,46417,,93468,,1614,
(주)조비,001550,2018/12,49464,,60513,,48253,,94028,,1895,
(주)조비,001550,2019/12,49101,,70897,,47962,,91686,,968,
(주)조비,001550,2020/12,48388,,73655,,51203,,87855,,3816,
(주)조비,001550,2021/12,48691,,84598,,53258,,103779,,3077,
(주)조흥,002600,2011/12,36045,,99010,,87955,,132880,,9528,
(주)조흥,002600,2012/12,52554,,96207,,94372,,126574,,6479,
(주)조흥,002600,2013/12,50273,,99637,,97464,,118038,,5611,
(주)조흥,002600,2014/12,50656,,112728,,101658,,130589,,7162,
(주)조흥,002600,2015/12,51492,,113154,,106768,,148993,,6582,
(주)조흥,002600,2016/12,58576,,129693,,113167,,163459,,11527,
(주)조흥,002600,2017/12,67907,,162127,,120391,,168472,,14075,
(주)조흥,002600,2018/12,86918,,168071,,125517,,195310,,11369,
(주)조흥,002600,2019/12,97002,,195063,,129462,,218026,,12350,
(주)조흥,002600,2020/12,103416,,222604,,133231,,248314,,11787,
(주)조흥,002600,2021/12,125947,,250861,,145739,,267559,,19073,
(주)종근당,185750,2013/12,214686,,86318,,298124,,521951,,7539,
(주)종근당,185750,2014/12,215240,,544130,,331448,,573754,,53930,
(주)종근당,185750,2015/12,228027,,592493,,314561,,576287,,42705,
(주)종근당,185750,2016/12,244676,,831986,,354250,,641699,,61250,
(주)종근당,185750,2017/12,237158,252377,884277,884363,401556,403295,664781,677205,78117,77765
(주)종근당,185750,2018/12,236026,254109,955705,956219,428725,430900,698149,711495,78005,75740
(주)종근당,185750,2019/12,235143,256162,1078618,1079338,473520,474953,780736,801352,77025,74576
(주)종근당,185750,2020/12,252455,269610,1300544,1303006,548479,551593,923716,946333,126608,123936
(주)종근당,185750,2021/12,279344,295546,1333989,1343559,559764,565810,1017135,1046700,94085,94759
(주)종근당바이오,063160,2011/12,110125,,110528,,119004,,198293,,13545,
(주)종근당바이오,063160,2012/12,104106,,113760,,124147,,185425,,8799,
(주)종근당바이오,063160,2013/12,96561,,100371,,123874,,175499,,1949,
(주)종근당바이오,063160,2014/12,89950,,106390,,121845,,165068,,-2641,
(주)종근당바이오,063160,2015/12,91053,,106691,,127376,,170643,,8042,
(주)종근당바이오,063160,2016/12,92846,,113013,,135164,,180912,,11616,
(주)종근당바이오,063160,2017/12,93544,,118187,,142046,,179483,,9033,
(주)종근당바이오,063160,2018/12,104101,,124510,,147662,,184520,,7009,
(주)종근당바이오,063160,2019/12,148945,148974,137184,137184,158841,158463,233618,233348,15792,15413
(주)종근당바이오,063160,2020/12,189847,189874,124319,124600,171130,168748,285665,283463,9607,7607
(주)종근당바이오,063160,2021/12,190398,190422,142043,142238,159986,161491,296707,298540,-8819,-11432
(주)종근당홀딩스,001630,2011/12,175851,218885,442195,569164,344253,359281,570854,675483,72386,87354
(주)종근당홀딩스,001630,2012/12,209341,252130,461246,595434,358175,384653,590983,708019,57681,78691
(주)종근당홀딩스,001630,2013/12,9,43895,3249,560618,131834,185302,141264,277524,881,82441
(주)종근당홀딩스,001630,2014/12,10,55363,11188,181395,135030,188465,136280,302656,6704,30730
(주)종근당홀딩스,001630,2015/12,131,83513,14136,221832,255321,381241,271889,501006,9665,28182
(주)종근당홀딩스,001630,2016/12,98,185949,13218,335676,312841,548025,315023,705666,8364,23050
(주)종근당홀딩스,001630,2017/12,81,199762,12666,450735,330336,640194,335053,818864,7567,43496
(주)종근당홀딩스,001630,2018/12,19,234631,19756,531114,343741,670779,346490,871436,14195,53716
(주)종근당홀딩스,001630,2019/12,25,323845,16701,720644,347377,740065,376343,1074740,10164,86160
(주)종근당홀딩스,001630,2020/12,59,410514,23561,858119,354218,840301,393472,1258452,13907,89262
(주)종근당홀딩스,001630,2021/12,43,478837,35239,925975,362177,839968,434210,1367635,24600,34411
(주)주연테크,044380,2011/12,261,,64689,,29617,,38168,,-8896,
(주)주연테크,044380,2012/12,201,,74735,,27603,,34689,,-2519,
(주)주연테크,044380,2013/12,149,,60198,,26305,,32224,,-1974,
(주)주연테크,044380,2014/12,294,,42813,,25075,,30634,,-1719,
(주)주연테크,044380,2015/12,272,,52012,,19826,,28467,,-5429,
(주)주연테크,044380,2016/12,389,407,49666,49685,32806,32918,50051,50472,470,374
(주)주연테크,044380,2017/12,596,4653,52069,60907,47437,48528,53181,55053,-4138,-6770
(주)주연테크,044380,2018/12,6818,12396,38574,44309,43659,44644,58467,60683,-1496,-1503
(주)주연테크,044380,2019/12,6734,7317,47366,70518,39656,42745,51214,61758,-2486,-3839
(주)주연테크,044380,2020/12,7578,7583,62661,62661,37013,37662,56741,57590,508,504
(주)주연테크,044380,2021/12,6820,6825,88251,88248,45201,45269,59553,59714,-539,-542
(주)중앙건설,015110,2011/12,11946,11946,117181,117181,39725,39754,413323,413353,-42890,-42890
(주)지누스,013890,2011/12,,,,,,,,,,
(주)지누스,013890,2012/12,,,,,,,,,,
(주)지누스,013890,2013/12,,,,,,,,,,
(주)지누스,013890,2014/12,,,,,,,,,,
(주)지누스,013890,2015/12,,,,,,,,,,
(주)지누스,013890,2016/12,,,,,,,,,,
(주)지누스,013890,2017/12,6229,55737,299097,602755,101790,131539,203447,340369,41442,87201
(주)지누스,013890,2018/12,6599,93454,188105,621764,116551,176250,320613,514784,18526,53087
(주)지누스,013890,2019/12,6571,206374,246122,817138,278526,374144,468555,755068,57581,103868
(주)지누스,013890,2020/12,8475,263493,203705,989525,363488,414413,553225,896807,66061,86723
(주)지누스,013890,2021/12,7921,331239,333177,1123843,364436,478228,628645,1018636,22899,74335
(주)지에스,078930,2011/12,1102,1562320,347939,8493431,4651288,6789286,5391715,10424837,303955,930384
(주)지에스,078930,2012/12,1073,2446826,168342,9837819,4619198,7172982,5342898,12712426,129806,684269
(주)지에스,078930,2013/12,1089,2282812,330061,9583193,4748012,7424544,5380295,12636266,296474,552130
(주)지에스,078930,2014/12,2917,4242562,253556,10866131,4782290,7217914,5896182,15072770,219716,-34328
(주)지에스,078930,2015/12,2904,6944340,178162,12301179,4765172,8097852,5856373,19023008,144418,1581778
(주)지에스,078930,2016/12,2826,7865518,374216,13462426,4843423,8920274,5850836,20341172,335806,1754224
(주)지에스,078930,2017/12,3994,8401361,493029,16209942,5068937,9662624,6201620,22003689,450162,2071234
(주)지에스,078930,2018/12,3926,8534506,506038,17744385,5317754,10524985,6236061,22630978,469410,2209837
(주)지에스,078930,2019/12,3899,8468307,365336,17786063,5414240,10999548,6172968,24739276,309032,2033142
(주)지에스,078930,2020/12,4458,8439464,306286,15444214,5180891,10756545,5956881,24476843,241300,920569
(주)지에스,078930,2021/12,4759,11228467,230570,20240085,5300601,14202944,6330030,31191287,159551,2640272
(주)지에스글로벌,001250,2011/12,2424,273250,2288494,2896907,241962,258175,632929,1066064,16108,-3639
(주)지에스글로벌,001250,2012/12,2047,370210,2685282,3399536,254137,272950,619882,1144033,16140,30889
(주)지에스글로벌,001250,2013/12,1730,86624,2111241,2401224,264026,256673,661014,700316,8492,13730
(주)지에스글로벌,001250,2014/12,1441,107138,2507551,2769988,269468,251709,819193,856611,13741,23379
(주)지에스글로벌,001250,2015/12,1662,107094,1926450,2262023,202546,202725,743616,800715,28748,28909
(주)지에스글로벌,001250,2016/12,645,423361,2135564,2553791,361984,354265,1023568,1326423,33185,36412
(주)지에스글로벌,001250,2017/12,689,390305,2919489,3387389,365074,387669,1112934,1397855,28031,48023
(주)지에스글로벌,001250,2018/12,719,380463,3563768,4058528,375896,403095,1037377,1336007,40004,56130
(주)지에스글로벌,001250,2019/12,821,348180,3306498,3889400,345499,379924,889870,1205245,45275,58277
(주)지에스글로벌,001250,2020/12,919,327024,2323734,2815021,275585,299016,668713,956822,43717,32300
(주)지에스글로벌,001250,2021/12,863,307971,3458027,3849041,279598,342514,1058807,1442682,46702,38847
(주)지에스리테일,007070,2011/12,679375,683110,3984028,3981608,1425396,1434602,2610008,2994029,102215,102991
(주)지에스리테일,007070,2012/12,745242,748565,4502005,4499656,1519655,1524451,2854222,2913811,144692,140474
(주)지에스리테일,007070,2013/12,704180,706926,4705552,4708562,1613897,1614619,2827723,2880090,155466,155050
(주)지에스리테일,007070,2014/12,745304,748821,4958374,4962384,1683534,1681545,2880508,2920089,143374,143310
(주)지에스리테일,007070,2015/12,799368,2095274,6189348,6273142,1793770,2159027,3590749,4735506,215746,225794
(주)지에스리테일,007070,2016/12,914513,2282398,7186238,7402006,1982104,2357525,3486438,4721362,208208,218059
(주)지에스리테일,007070,2017/12,1069578,2392579,7946893,8266567,2050641,2393344,3882471,5092274,154735,165714
(주)지에스리테일,007070,2018/12,1068195,2346547,8354476,8691612,2103065,2458349,3911090,5098880,139173,180259
(주)지에스리테일,007070,2019/12,909943,2296900,8621106,9006929,2180735,2567096,5581930,7049658,180325,238836
(주)지에스리테일,007070,2020/12,852391,2298889,8569243,8862319,2317469,2667179,5609126,7177767,259757,252567
(주)지에스리테일,007070,2021/12,1208681,2734687,9334987,9765695,4111273,4414386,7678930,9455973,223953,208469
(주)지투알,035000,2011/12,906,3458,16225,324079,98472,105297,101897,366690,3495,12807
(주)지투알,035000,2012/12,903,3788,14245,335846,99659,113199,102430,363913,2270,15108
(주)지투알,035000,2013/12,1166,3477,10057,349084,96607,121654,98945,408525,-1547,16134
(주)지투알,035000,2014/12,1197,3480,11291,385598,93476,125379,97427,398436,-751,12839
(주)지투알,035000,2015/12,1269,3909,21115,479291,93344,134924,99880,482839,2513,13808
(주)지투알,035000,2016/12,866,3820,23084,407959,90289,146079,96852,507062,1798,19589
(주)지투알,035000,2017/12,568,4995,28958,501301,96570,156906,103271,591066,9334,19713
(주)지투알,035000,2018/12,576,5892,17218,538207,92880,130424,98159,632828,1164,25412
(주)지투알,035000,2019/12,681,4774,26765,542087,85504,142913,106847,503688,10672,21892
(주)지투알,035000,2020/12,628,4145,31903,375617,82690,145329,97783,530367,17749,25274
(주)지투알,035000,2021/12,590,4711,19338,458498,81332,161164,96434,564897,1019,22248
(주)진도,088790,2011/12,49847,49855,142639,142695,77139,76845,179810,180096,17724,17583
(주)진도,088790,2012/12,49195,49201,160506,160506,68225,67797,191145,191275,10000,9890
(주)진도,088790,2013/12,48534,48541,152534,152598,69326,68154,184328,183721,7055,6290
(주)진도,088790,2014/12,44653,44660,120946,120942,76981,75748,157177,156519,4975,4924
(주)진도,088790,2015/12,33246,33252,121851,121729,90250,88966,151537,150835,5193,5154
(주)진도,088790,2016/12,32990,32996,123053,122963,95605,95573,148839,149340,10745,10937
(주)진도,088790,2017/12,32432,32438,128186,128260,102663,102511,157998,158369,11602,11459
(주)진도,088790,2018/12,30460,30465,120063,120088,104891,104714,160382,160711,7343,7315
(주)진도,088790,2019/12,31420,31425,77873,77873,100273,100084,144762,145086,-2919,-2921
(주)진도,088790,2020/12,45414,45420,54472,54469,97339,97089,128119,128454,-1633,-1691
(주)진도,088790,2021/12,45365,45371,58923,58961,101062,100663,136198,136445,3855,3776
(주)진양홀딩스,100250,2011/12,1,227516,7440,266247,170651,357824,170757,516628,5191,19258
(주)진양홀딩스,100250,2012/12,0,224951,8970,266151,172701,352875,173309,507753,6084,18178
(주)진양홀딩스,100250,2013/12,0,217769,11667,266144,180592,367119,181856,528198,8657,22307
(주)진양홀딩스,100250,2014/12,0,217682,12219,273558,183765,376855,184810,533932,8996,22574
(주)진양홀딩스,100250,2015/12,143,217482,11903,260896,183472,368262,184489,536626,8755,23449
(주)진양홀딩스,100250,2016/12,110,238973,9929,259705,182156,393773,182349,554263,6441,22405
(주)진양홀딩스,100250,2017/12,77,239880,13059,265225,186553,400312,188078,552715,8067,15689
(주)진양홀딩스,100250,2018/12,44,130839,27395,241827,209508,359086,237029,496162,22341,9303
(주)진양홀딩스,100250,2019/12,11,142373,9280,225285,211737,372691,237991,513948,5272,12874
(주)진양홀딩스,100250,2020/12,0,152105,12920,211540,215943,388741,241864,548008,8847,11580
(주)진양홀딩스,100250,2021/12,0,159132,21945,224791,231009,390040,259009,566089,17678,6858
(주)진에어,272450,2011/12,15759,,170331,,4152,,60153,,6895,
(주)진에어,272450,2012/12,13542,,247510,,13319,,70148,,14488,
(주)진에어,272450,2013/12,11279,,283330,,17764,,88643,,7100,
(주)진에어,272450,2014/12,9164,,351056,,30002,,126739,,16892,
(주)진에어,272450,2015/12,7133,,461289,,51348,,203523,,29669,
(주)진에어,272450,2016/12,40676,,719673,,77914,,302255,,52279,
(주)진에어,272450,2017/12,51883,,888388,,231800,,498275,,96912,
(주)진에어,272450,2018/12,29421,29421,1010678,1010678,266194,266194,519526,519526,62981,62981
(주)진에어,272450,2019/12,2388,,910158,,191748,,704418,,-48827,
(주)진에어,272450,2020/12,1549,,271769,,98161,,556769,,-184710,
(주)진에어,272450,2021/12,792,,247191,,172748,,601594,,-185250,
(주)천일고속,000650,2011/12,11005,,52470,,41104,,54679,,2821,
(주)천일고속,000650,2012/12,10408,,55283,,41176,,57228,,-507,
(주)천일고속,000650,2013/12,11190,,57109,,44576,,60339,,1336,
(주)천일고속,000650,2014/12,14268,,60154,,46259,,62273,,2632,
(주)천일고속,000650,2015/12,15205,,58862,,49182,,63068,,2824,
(주)천일고속,000650,2016/12,13709,,58413,,38855,,52542,,1081,
(주)천일고속,000650,2017/12,15739,,55246,,47139,,67842,,-2011,
(주)천일고속,000650,2018/12,16752,,55559,,61884,,80409,,-3153,
(주)천일고속,000650,2019/12,19184,,59633,,51004,,80045,,561,
(주)천일고속,000650,2020/12,17961,,31159,,37939,,67020,,-9996,
(주)천일고속,000650,2021/12,12883,,29343,,35928,,62706,,-9844,
(주)초록뱀헬스케어,118000,2011/12,694,,34386,,16554,,58090,,-6769,
(주)초록뱀헬스케어,118000,2012/12,1977,,22315,,22404,,30389,,-3351,
(주)초록뱀헬스케어,118000,2013/12,924,1423,9320,12466,15701,16044,19814,21968,-4396,-4730
(주)초록뱀헬스케어,118000,2014/12,891,1288,6055,11762,9048,8315,19122,19673,-5146,-6067
(주)초록뱀헬스케어,118000,2015/12,1851,2149,6113,11451,8007,6185,16844,16405,-6503,-7502
(주)초록뱀헬스케어,118000,2016/12,876,977,6129,11233,17063,13436,29457,28845,-4064,-5748
(주)초록뱀헬스케어,118000,2017/12,615,2883,8511,36880,18472,18709,23040,36741,-3137,-4595
(주)초록뱀헬스케어,118000,2018/12,316,2484,12261,34472,18522,18511,49382,61440,-4972,-6628
(주)초록뱀헬스케어,118000,2019/12,113,2411,8220,56155,35500,35935,60409,69805,-417,-82
(주)초록뱀헬스케어,118000,2020/12,45,1149,6624,26896,74233,76126,126158,138293,-1627,-2441
(주)초록뱀헬스케어,118000,2021/12,36,36,16014,18613,118498,119400,171998,176303,-2141,-1785
(주)카카오,035720,2011/12,87198,89126,418718,421267,417257,456249,515332,558732,108125,113810
(주)카카오,035720,2012/12,98369,101224,428094,453388,483535,519928,568129,611869,107390,101757
(주)카카오,035720,2013/12,116760,119516,502063,530859,508016,554136,601548,657747,84230,81786
(주)카카오,035720,2014/12,193359,196894,487805,498858,2460793,2463228,2755831,2768025,182519,176427
(주)카카오,035720,2015/12,210393,219052,862085,932152,2574882,2585475,3117064,3188478,120591,88588
(주)카카오,035720,2016/12,203866,253854,861205,1464233,3375158,3702944,4829297,5484117,70995,116135
(주)카카오,035720,2017/12,208084,271044,978700,1972326,3557710,4507820,4956878,6349428,97551,165380
(주)카카오,035720,2018/12,236016,314812,1173925,2416992,4751343,5627158,6202839,7959542,122366,72949
(주)카카오,035720,2019/12,248311,349818,1513471,3070111,4858311,5740118,6484361,8737256,196064,206786
(주)카카오,035720,2020/12,272117,430668,1779195,4156816,5325445,7427729,7345506,11953970,300064,455856
(주)카카오,035720,2021/12,312555,554916,2132916,6136669,6554205,13589972,10024652,22779559,402025,594917
(주)카카오페이,377300,2018/12,4319,4342,69526,69526,110917,110867,387113,387331,-96505,-96505
(주)카카오페이,377300,2019/12,7728,7739,141069,141103,49050,46614,525804,524626,-65133,-65308
(주)카카오페이,377300,2020/12,9432,9482,245556,284371,189614,204135,761403,1207983,-5545,-17909
(주)카카오페이,377300,2021/12,17147,17353,403417,458647,1741251,1795638,2704764,3432709,-401,-27227
(주)카프로,006380,2011/12,347241,,1172755,,513072,,887539,,213536,
(주)카프로,006380,2012/12,345038,,956646,,457006,,734636,,-24024,
(주)카프로,006380,2013/12,326059,,771815,,358743,,643433,,-112743,
(주)카프로,006380,2014/12,297301,,391545,,281486,,498408,,-101444,
(주)카프로,006380,2015/12,266339,,214970,,260216,,437356,,-48281,
(주)카프로,006380,2016/12,229493,,345464,,251937,,473850,,-15983,
(주)카프로,006380,2017/12,206736,,541296,,263589,,462169,,24242,
(주)카프로,006380,2018/12,184466,,579260,,269692,,433099,,15643,
(주)카프로,006380,2019/12,164935,,440234,,184515,,364396,,-47389,
(주)카프로,006380,2020/12,164316,,254723,,123782,,312112,,-59473,
(주)카프로,006380,2021/12,173042,,582429,,126006,,395298,,3603,
(주)케이씨,029460,2011/12,49402,54900,192070,261186,181902,200106,214167,252533,17560,14217
(주)케이씨,029460,2012/12,51975,57337,115299,171605,188806,207792,210118,238290,9018,8865
(주)케이씨,029460,2013/12,51479,63011,219452,284097,206229,240368,250894,305909,30194,30916
(주)케이씨,029460,2014/12,50589,65393,231612,356967,226925,262725,283647,352439,31524,31215
(주)케이씨,029460,2015/12,64662,75489,291168,435490,259724,302855,328159,403859,48858,53750
(주)케이씨,029460,2016/12,92451,108091,314692,487492,286420,340101,354851,472905,47172,54074
(주)케이씨,029460,2017/12,24354,49082,123246,572953,155907,247672,195432,376126,21832,55524
(주)케이씨,029460,2018/12,28311,70020,144243,526071,307265,414606,380874,572110,29500,76131
(주)케이씨,029460,2019/12,32440,81487,133305,511909,386852,507285,459378,680452,36736,65296
(주)케이씨,029460,2020/12,33601,94364,155806,576366,512942,658991,610907,873399,44618,76071
(주)케이씨,029460,2021/12,37777,113572,164498,553763,570122,747305,671757,964516,37246,65483
(주)케이씨씨,002380,2011/12,2473756,2675572,3016124,3370855,4942667,5025482,7088111,7342270,87699,143131
(주)케이씨씨,002380,2012/12,2522316,2708904,2873047,3246228,4868991,4961902,6577994,6823990,148250,198949
(주)케이씨씨,002380,2013/12,2451279,2627428,2862798,3233043,4990082,5093255,6812823,7051729,177071,231743
(주)케이씨씨,002380,2014/12,2391369,2563048,3032297,3399829,6082814,6229308,8345235,8654534,222695,273392
(주)케이씨씨,002380,2015/12,2406503,2514704,3067640,3414388,5715981,5868653,8391078,8668411,256804,309210
(주)케이씨씨,002380,2016/12,2443591,2572476,3152300,3490488,5808678,5966925,8861406,9162368,275773,326583
(주)케이씨씨,002380,2017/12,2624279,2765814,3426494,3863990,5709339,5866257,9207336,9543777,276252,329835
(주)케이씨씨,002380,2018/12,2589151,2729899,3347336,3782163,5594551,5741347,8659579,8965418,228624,243524
(주)케이씨씨,002380,2019/12,2118118,2321213,2396604,2719564,4439219,4453227,9199572,9382222,139481,133210
(주)케이씨씨,002380,2020/12,1806942,3688560,2071851,5083631,5026290,5245995,8765319,12347572,96510,133846
(주)케이씨씨,002380,2021/12,1686067,3560280,2286588,5874899,5053624,5376067,8810372,12878863,79888,388770
(주)케이씨씨글라스,344820,2020/12,840320,,708657,,1319867,,1717817,,35839,
(주)케이씨씨글라스,344820,2021/12,862286,863560,1175660,1175660,1389013,1388414,1863137,1877935,160819,160451
(주)케이씨텍,281820,2017/12,82066,,75095,,204957,,266588,,13926,
(주)케이씨텍,281820,2018/12,80995,,357263,,256970,,313521,,67021,
(주)케이씨텍,281820,2019/12,87187,,265327,,288481,,337558,,49058,
(주)케이씨텍,281820,2020/12,85618,,319895,,347805,,407295,,56138,
(주)케이씨텍,281820,2021/12,98252,,344546,,385163,,453026,,52102,
(주)케이씨티시,009070,2011/12,131038,143203,185167,286852,143014,148378,242779,272587,6636,11113
(주)케이씨티시,009070,2012/12,133148,145799,214175,331132,146631,148103,266554,295562,7649,16591
(주)케이씨티시,009070,2013/12,141739,155421,218567,375784,123614,152315,247376,304139,7934,19506
(주)케이씨티시,009070,2014/12,171567,185938,210837,356097,128546,164964,270809,333591,7541,15271
(주)케이씨티시,009070,2015/12,200094,214355,245333,357047,138124,172021,307779,363554,8265,13385
(주)케이씨티시,009070,2016/12,198571,213436,257468,349784,150877,178530,292244,342137,11347,13667
(주)케이씨티시,009070,2017/12,200914,229012,269408,364551,156210,184377,323430,370847,12135,11557
(주)케이씨티시,009070,2018/12,199430,235100,308710,400441,164002,189643,322396,376041,12227,14962
(주)케이씨티시,009070,2019/12,200173,251887,327328,446166,169558,197321,349952,424340,12333,19011
(주)케이씨티시,009070,2020/12,203223,251825,353271,488734,179273,209296,365962,441446,13603,20962
(주)케이씨티시,009070,2021/12,213450,268198,465993,694738,191598,229089,421347,532345,20676,29604
(주)케이에스에스해운,044450,2011/12,247329,247374,95569,98397,132904,133663,288448,290211,28677,28880
(주)케이에스에스해운,044450,2012/12,275274,275299,109966,112244,136479,137321,307047,309112,12229,12337
(주)케이에스에스해운,044450,2013/12,309718,309738,116941,118680,160075,160755,337375,339056,18978,19045
(주)케이에스에스해운,044450,2014/12,456529,,137526,,184350,,494936,,22042,
(주)케이에스에스해운,044450,2015/12,510079,510079,143481,143481,212133,212130,545683,545680,29733,29731
(주)케이에스에스해운,044450,2016/12,613050,612913,140858,141144,235733,236010,646843,647988,32605,32622
(주)케이에스에스해운,044450,2017/12,834163,833657,177290,177566,227289,227384,903664,904763,45076,45075
